id,title,description,image_link,link,product_type,brand,price,availability,item_group_id,checkout_url,additional_image_link,sale_price_effective_date,sale_price,condition,visibility,gender,color,size,pattern,google_product_category,default_product,variant
wc_post_id_12728,"Moisture Surge™ Face Spray Thirsty Skin Relief","Bursting with moisture and activated aloe water, this must-have oil-free face spray immediately hydrates, softens and soothing skin in a flash. 
 
Skin Type: All Types of Skin",https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/02/cl_sku_68NT01_1200x1500_0.webp,https://wordpress-637743-3104200.cloudwaysapps.com/product/moisture-surge-face-spray/,"Face Mist &amp; Essence, Sale, Skin Care","wordpress-637743-3104200.cloudwaysapps.com",3600BDT,in stock,wc_post_id_12728,,"https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/02/IMG_7369.jpg,https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/02/IMG_7370.jpg",1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,3500BDT,new,published,,,,,,,
wc_post_id_12719,"Dramatically Different™ Moisturizing Lotion+ (Travel Size)","The dermatologist-developed #1 lotion face moisturizer. 
Skin Type: Dry Combination Skin, Very Dry to Dry Skin 
What It Does 
 
  Silky lotion delivers 8-hour hydration. 
  Slips on easily absorb quickly. 
  In 4 hours, it strengthens the skin’s moisture barrier by 34%. 
  A strong moisture barrier helps keep moisture in and harmful irritants out. Helps take skin from dry and rough to supple and smooth.",https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/02/cl_sku_7T5X01_1200x1500_0.webp,https://wordpress-637743-3104200.cloudwaysapps.com/product/dramatically-different-moisturizing-lotion-2/,"Body Care, Body Lotion, Mosturizers, Skin Care","wordpress-637743-3104200.cloudwaysapps.com",1500BDT,out of stock,wc_post_id_12719,,"https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/02/271836639_245164211106053_5915723865300762259_n.jpeg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,1500BDT,new,published,,,,,,,
wc_post_id_12718,"Dramatically Different™ Moisturizing Lotion+","The dermatologist-developed #1 lotion face moisturizer. 
Skin Type: Dry Combination Skin, Very Dry to Dry Skin 
What It Does 
 
  Silky lotion delivers 8-hour hydration. 
  Slips on easily absorb quickly. 
  In 4 hours, it strengthens the skin’s moisture barrier by 34%. 
  A strong moisture barrier helps keep moisture in and harmful irritants out. Helps take skin from dry and rough to supple and smooth.",https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/02/Z09A01_1200x1200.jpeg,https://wordpress-637743-3104200.cloudwaysapps.com/product/dramatically-different-moisturizing-lotion/,"Body Care, Body Lotion, Mosturizers, Sale, Skin Care","wordpress-637743-3104200.cloudwaysapps.com",5000BDT,out of stock,wc_post_id_12718,,"https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/02/Clinique-Dramatically-Different™-Moisturizing-Lotion-125ml.jpeg,https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/02/cl_prod_26651_1200x1500_0_1200x1200.jpeg,https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/02/271345149_261866902681532_6308775020811748341_n.jpeg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,5000BDT,new,published,,,,,,,
wc_post_id_12706,"Gel Liner (Vitamin Sea)","These Gel liners are waterproof, long-wearing gel formula that goes strong for 12 hours. It’s super creamy and pigmented, so each shade glides on silky smooth with zero tugging.",https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/02/Gel-Liner-Vitamin-Sea.jpg,https://wordpress-637743-3104200.cloudwaysapps.com/product/gel-liner/,"Eye, Eyeliner &amp; Mascara, Makeup","wordpress-637743-3104200.cloudwaysapps.com",1000BDT,in stock,wc_post_id_12706,,"https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/02/Gel_Liner_Vitamin_Sea_01_54cabf4b-7445-44f7-868d-bf19ff35b5ad.jpeg,https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/02/Gel-Liner-Vitamin-Sea-1.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,1000BDT,new,published,,,,,,,
wc_post_id_12700,"BH Liquid Eyeliner","Easy to use and quick-drying, this highly-pigmented liquid eyeliner has a perfectly thin tip to achieve precise application. Go from thin and defined to bold and dramatic in just one stroke! Its long-lasting smudge-proof formula ensures that your look will hold up on even the longest days. 
 
  Vegan 
  Quick-drying 
  Highly-pigmented 
  Smudge-proof 
  Long-lasting",https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/02/bh_liquid_eyeliner_1024x1024.jpeg,https://wordpress-637743-3104200.cloudwaysapps.com/product/bh-liquid-eyeliner/,"Eye, Eyeliner &amp; Mascara, Makeup","wordpress-637743-3104200.cloudwaysapps.com",550BDT,out of stock,wc_post_id_12700,,"https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/02/P8080168-scaled-1.jpeg,https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/02/Liquid-Eyeliner-1.jpg,https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/02/Liquid-Eyeliner.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,550BDT,new,published,,,,,,,
wc_post_id_12694,"Brunch Bunch Brush Set","This 11 Piece Makeup Brush Set will have you looking like a snack. This vegan collection of 4 face and 7 eye brushes offers seamless coverage, impeccable application and expert definition. These fluffy synthetic bristles line, blend, buff and shade even the hardest-to-reach areas.",https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/02/Brunch-Bunch-Brush-Set-4.jpg,https://wordpress-637743-3104200.cloudwaysapps.com/product/brunch-bunch-brush-set/,"Brush Sets, Brushes &amp; Blenders","wordpress-637743-3104200.cloudwaysapps.com",2400BDT,out of stock,wc_post_id_12694,,"https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/02/Brunch-Bunch-Brush-Set.jpg,https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/02/Brunch-Bunch-Brush-Set-3.jpg,https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/02/Brunch-Bunch-Brush-Set-1.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,2400BDT,new,published,,,,,,,
wc_post_id_12686,"35V Stunning Vibes Artistry Eyeshadow Palette","This palette isn’t just an obsession it’s a passion. This to-die-for duo chromes, standout shimmers, and mad-hot mattes will be giving you all the feels. 
 
Finish: Mattes, Shimmers, Metallics​ 
 
Shades:  
 
ROW 1: Knockout, Swipe Right, Three Little Words, Risqué, Seduced, Room for Two, Devoted 
 
ROW 2: First Date, Go Nude, Lust, Heartbreaker, Tell Me More, Hit It Off, Ride-or-Die 
 
ROW 3: Shameless, Scandal, Vixen, Turned On, Tryst, Rendezvous, Stud 
 
ROW 4: French Kiss, Swoon, In the Zone, Wild Thing, Addicted, Fling, Tantalizing 
 
ROW 5: Polished, Private Party, Spice, Heat, Bad Boy, Crush, Little Black Book",https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/02/69929102_2306369126115638_3886850286534262784_n.jpeg,https://wordpress-637743-3104200.cloudwaysapps.com/product/35v-stunning-vibes-artistry-eyeshadow-palette/,"Eye, Eyeshodow Palettes, Makeup","wordpress-637743-3104200.cloudwaysapps.com",3200BDT,out of stock,wc_post_id_12686,,"https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/02/69573521_2310230899062794_8234966583051550720_n.jpeg,https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/02/35V_HERO_1400x.jpeg,https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/02/35V_2_1400x.jpeg,https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/02/35V_3_1400x.jpeg,https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/02/35V-Stunning-Vibes-Artistry-Eyeshadow-Palette-.jpeg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,3200BDT,new,published,,,,,,,
wc_post_id_12659,"39S Such A Gem Artistry Eyeshadow Palette","Sassy pinks. Stunning purples. Rich, vibrant hues and a touch of glitter in this multi-faceted palette. Use the matte, sheen, and shimmer finishes to luxe up your face and eye looks, and then smooth on our brand-new silk slip toppers for a flashy highlight or next-level eye look. Each one of these seven plush formulas has been sized up for an effect that really is extra. 
 
Finish: Mattes, Shimmers, Metallics 
 
Shades:  
 
ROW 1: Makin’ Bank, Posh Boss, Boujee, Dazzle ‘Em, Pearlfection, Super Swanky, Flaunt It, Plums Up 
 
ROW 2: Mauvelous, Pink Prize, Amethyst Awe, Treasure Trove, Ritzy Rose, Decadent AF, Berry Good, That’s Tempting 
 
ROW 3: Take the Crown, Oh Yasss, Total Goals, Catch the Light, Bling Thing, Here for It, Strike a Pose 
 
ROW 4: Laven-dare, Purple Majesty, It’s Violit, Make It Reign, You Fancy, Fame Game, Extra Oomph, Wine Not? 
 
ROW 5: Peri-twinkle, Loaded Lilac, Grape Minds, Shiny Object, Pure Luxe, Show Off , Garnet Glam, Rocks On",https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/02/60109997_2105950886157464_7833126187252580352_n.jpeg,https://wordpress-637743-3104200.cloudwaysapps.com/product/39s-such-a-gem-artistry-eyeshadow-palette/,"Eye, Eyeshodow Palettes, Makeup, Sale","wordpress-637743-3104200.cloudwaysapps.com",4800BDT,in stock,wc_post_id_12659,,"https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/02/b31916a189881ed80ae8015ccabd9886.png,https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/02/39S-Such-A-Gem-Artistry-Palette-1.jpeg,https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/02/0005_39S_Such_A_Gem_Palette_Open_1400x-2.jpeg,https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/02/0004_39S_Such_A_Gem_Stylized_Vertical_Pans_1400x.jpeg,https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/02/IMG_7847-2.jpg",1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,3800BDT,new,published,,,,,,,
wc_post_id_12644,"35H Spot Artistry Eyeshadow Palette","Finish: Mattes, Shimmers, Metallics 
 
Shades:  
 
ROW 1: Cool Off, Ripple Effect, Alone Time, Siesta, Stilettos, Babes’ Night Out, South Beach 
 
ROW 2: Slay Day, Pool Floatie, Ocean Drive, Shady Behavior, Strobe Light, Flaunt, Coral Divin’ 
 
ROW 3: Papi, Reflection, Singled Out, Caffeine Buzz, Firestarter, Heat Up, Spotted 
 
ROW 4: Sandals, Beachfront, Real Deal, Outfit Change, Alter Ego, Mami, Off the Grid 
 
ROW 5: Yacht Spot, Wavemaker, Chillax, Rally Time, Silent Disco, Party On, Awe Night Long",https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/02/81989357_2546897502062798_4100463130700677120_n.jpeg,https://wordpress-637743-3104200.cloudwaysapps.com/product/35h-spot-artistry-palette/,"Eye, Eyeshodow Palettes, Makeup, Sale","wordpress-637743-3104200.cloudwaysapps.com",3200BDT,in stock,wc_post_id_12644,,"https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/02/IMG_7352.jpg,https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/02/3595c3822a56ef3e3f0db2712b2151e4.jpeg,https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/02/35H-Spot-Artistry-Palette.jpeg,https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/02/35H-Spot-Artistry-Palette-....jpeg,https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/02/0000_35H_Arm_Swatches_row1_1400x.jpeg",1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,2500BDT,new,published,,,,,,,
wc_post_id_12630,"350 Supernatural Glow Artistry Eyeshadow Palette","Morphe artistry palette has a fresh new spin with pops of peach and modern neutrals. 
 
Finish: Mattes, Shimmers, Metallics​ 
 
Shades:  
 
Row 1: Up Front, Special Effect, Spell It Out, In a Flash, Mind Control, Time Travel, Calm Zone 
 
Row 2: Levitate, Otherworldly, Superpower, Believe It, Sighting, Take Control, Wild Card 
 
Row 3: Secret Potion, Big Reveal, Darker, How Bizarre, Remarkable, Legacy, Paradox 
 
Row 4: Magical, So Divine, Full Strength, Unreal, Dreamlike, Sizzle, Powerful 
 
Row 5: Jinx, Mystery, Night Vision, Rare One, All Natch, Gasp, Mighty Fine",https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/02/198163111_3955424354543432_3256166346829791017_n.jpeg,https://wordpress-637743-3104200.cloudwaysapps.com/product/350-supernatural-glow-artistry-palette/,"Eye, Eyeshodow Palettes, Makeup","wordpress-637743-3104200.cloudwaysapps.com",3200BDT,out of stock,wc_post_id_12630,,"https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/02/MORPHE_35O_SupernaturalGlow_Stylized_1400x.jpeg,https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/02/225390319_4082462698506263_687486748908167405_n.jpeg,https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/02/181941987_3845020288917173_4879380631288964096_n.jpeg,https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/02/MORPHE_35O_Palette_Open_PDP_1400x.jpeg,https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/02/MORPHE_35O_SupernaturalGlow_GroupSmear_1400x.jpeg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,3200BDT,new,published,,,,,,,
wc_post_id_12622,"35P Plum Pleasers Artistry Eyeshadow Palette","The purple reigns supreme in this plum toned palette. No two purples are the same in this range of shades from shimmering blackened plum to cool-toned lavender and even a mod metallic blue-based purple. The mattes and neutral tones keep things versatile and easy to wear. 
 
Finish: Mattes, Shimmers, Metallics​ 
 
Shades:  
 
ROW 1: Bake, Lilac, Dimple, Pinky, Blackberry, Clever, Gemstone 
 
ROW 2: Tulle, Banquet, Pastel, Winkie, Jam, Drape, Violetta 
 
ROW 3: Loyal, Girl Time, Era, Mira, Sangria, Wish, Purple Sky 
 
ROW 4: Fam, Voodoo, Outgoing, Reign, Boysenberry, Sugar Plum, Eggplant 
 
ROW 5: Moon Cake, Bonbon, Royal, Dusk, Plum, Saint, Jazz",https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/02/35P_HERO_1400x.jpeg,https://wordpress-637743-3104200.cloudwaysapps.com/product/35p-plum-pleasers-atistry-palette/,"Eye, Eyeshodow Palettes, Makeup, Sale","wordpress-637743-3104200.cloudwaysapps.com",3200BDT,in stock,wc_post_id_12622,,"https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/02/95666a265297dfc4eca50867219fa2cb608d98a235P_2.jpeg,https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/02/35P_3_1400x.jpeg,https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/02/0d08c03e393fa7bdb7ced551e62a85e7.jpeg",1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,2500BDT,new,published,,,,,,,
wc_post_id_12612,"Luminous Setting Spray","Infused with coconut water, glycerin, and apple extract, this hydrating spray sets your makeup and seals in moisture, leaving you with a glowing finish. 
 
BENEFITS: 
 
  Instantly hydrates skin for up to 16 hours 
  Infused with coconut water and apple extract 
  Sweat-resistant and humidity-resistant 
  Contains glycerin which seals in moisture 
  Tropical scent",https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/02/IMG_5372.jpg,https://wordpress-637743-3104200.cloudwaysapps.com/product/luminous-setting-spray/,"Face, Makeup, Setting Spray &amp; Mist","wordpress-637743-3104200.cloudwaysapps.com",2200BDT,out of stock,wc_post_id_12612,,"https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/02/IMG_5371.jpg,https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/02/02_Luminous_Setting_Mists_Cropped_PDP_1400x.jpeg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,2200BDT,new,published,,,,,,,
wc_post_id_12589,"Stay Sharp Sharpener","The Huda Beauty Stay Sharp universal sharpener, is designed to fit 3 pencil sizes from standard to jumbo.",https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/01/Sharpener_2.png,https://wordpress-637743-3104200.cloudwaysapps.com/product/stay-sharp-sharpener/,"Other Accessories, Sale","wordpress-637743-3104200.cloudwaysapps.com",1000BDT,in stock,wc_post_id_12589,,"https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/01/Sharpener_1.png",1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,900BDT,new,published,,,,,,,
wc_post_id_12518,"Strobe Cream (Pinklite)","A radiant moisturizer that boosts the look of dull skin and illuminates with iridescent particles. 
M∙A∙C Strobe Cream is the ultimate quick fix for skin. Our strobing moisturizer, super-powered with potent botanicals, nutritious vitamins, and a mega-dose of green tea, boosts tired-looking skin. This luminous moisturizer, doubling as a liquid highlighter, brightens and clarifies your look with iridescent particles. Adds the softest glow to the skin, whether you're in the sunlight or spotlight.",https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/01/mac_sku_S48L01_640x600_0.webp,https://wordpress-637743-3104200.cloudwaysapps.com/product/strobe-cream-pinklite/,"Face, Highlighter, Makeup, Mosturizers, Skin Care","wordpress-637743-3104200.cloudwaysapps.com",3400BDT,out of stock,wc_post_id_12518,,"https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/01/IMG_5385.jpg,https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/01/197692311_10165698174395554_4266959357002450626_n.jpeg,https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/01/mac_sku_S48L01_640x600_2.webp,https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/01/mac_smoosh_S48L01.webp,https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/01/mac-strobe_1200x672_acf_cropped.jpeg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,3400BDT,new,published,,,,,,,
wc_post_id_12517,"Prep + Prime Fix + Setting Spray (Original)","A lightweight mist of water packed with vitamins and minerals, infused with a blend of green tea, chamomile and cucumber to gently soothe and refresh the skin. Gives an instant boost of hydration while delivering a soft sheen to refresh and finish makeup. This holy grail of hydrating mists can be used with other products in near-endless ways – improve the wear of makeup, or moisturize and soothe tired skin. A delicious twist in a permanent romantic rose scent, calming lavender scent, or creamy coconut scent.",https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/01/Makeup-Setting-Spray-Prep-Prime-Fix-Original-1.jpg,https://wordpress-637743-3104200.cloudwaysapps.com/product/prep-prime-fix-setting-spray-original/,"Face, Makeup, Setting Spray &amp; Mist","wordpress-637743-3104200.cloudwaysapps.com",3100BDT,out of stock,wc_post_id_12517,,"https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/01/IMG_6427.jpg,https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/01/Makeup-Setting-Spray-Prep-Prime-Fix-Original-3.jpg,https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/01/Makeup-Setting-Spray-Prep-Prime-Fix-Original-2.jpg,https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/01/Makeup-Setting-Spray-Prep-Prime-Fix-Original.jpg,https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/01/2022-01-13-00-24-10-073-01.jpeg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,3100BDT,new,published,,,,,,,
wc_post_id_12508,"Morphe x Jaclyn Hill Eyeshadow Palette (Bling Boss)","This Palette has the best colour payoff but also amazing application. Mattes, shimmers, satins, foils, and glitter: all pressed to perfection, just the way Jaclyn wanted. 
 
Finish: Matte & Shimmer 
 
Shades: 
 
 
 
 
  Row 1: Bling Bling (silvery pink glitz), Hush Hush (matte lilac mauve), Gem (vibrant violet sheen), Pizzazz (glistening magenta), Mystic (matte blackberry) 
  Row 2: Spark (matte ruby red), Glitz & Glam (shimmering rose gold), Rockstar (matte mulberry), Ballsy (glistening mauve pink), Berry Treasure (glittering charcoal black)",https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/01/5f2d63c58feb1.jpeg,https://wordpress-637743-3104200.cloudwaysapps.com/product/morphe-x-jaclyn-hill-eyeshadow-palette-bling-boss/,"Eye, Eyeshodow Palettes, Makeup","wordpress-637743-3104200.cloudwaysapps.com",2400BDT,out of stock,wc_post_id_12508,,"https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/01/JH_Vault_PDP_BlingBoss_1_f8a29d2b-6594-4165-bf02-565b3be040de_1400x.jpeg,https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/01/JH_Vault_PDP_BlingBoss_3_2c0c1405-6128-4cb1-bcb5-e632ea05fd65_1400x.jpeg,https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/01/JH_Vault_PDP_BlingBoss_6_041afae5-82a2-4dbf-a331-290657bfbb9a_1400x.jpeg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,2400BDT,new,published,,,,,,,
wc_post_id_12502,"Ultra Matte Liquid Lipstick (Melonade)","The boldest formula is in one smooth swipe, you’ll get intense colour payoff that dries down to a super matte, transfer-proof finish.",https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/01/melonade_1.jpeg,https://wordpress-637743-3104200.cloudwaysapps.com/product/ultra-matte-liquid-lipstick-melonade/,"Lips, Liquid Lipstick, Makeup","wordpress-637743-3104200.cloudwaysapps.com",900BDT,out of stock,wc_post_id_12502,,"https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/01/melonade.jpeg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,900BDT,new,published,,,,,,,
wc_post_id_12442,"Mini Red & Pink Bundle","Mini Red & Pink Velour Liquid Lipstick bundle features 8 of Jeffree Star's all-time top-selling pink and red shades, including a few of our limited edition.  These are perfect for travel size and keeping in your bag or purse! Jeffree Star's liquid lipstick goes on opaque, dries completely matte and stays on for hours! 
 
This product is 100% vegan & cruelty-free! ",https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/01/jeffreestarcosmetics-mini-liquid-lipstick-red-bundle.png,https://wordpress-637743-3104200.cloudwaysapps.com/product/mini-red-pink-bundle/,"Lips, Liquid Lipstick, Makeup, Sets &amp; Gifts","wordpress-637743-3104200.cloudwaysapps.com",7000BDT,out of stock,wc_post_id_12442,,"https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/01/mini_bundle_detail-scaled.jpeg,https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/01/IMG_6004.jpg,https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/01/mini_bundle_closed_side.jpeg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,7000BDT,new,published,,,,,,,
wc_post_id_12441,"Mini Nudes Bundle (Volume 1)","Mini Nudes Bundle Velour Liquid Lipstick bundle features 8 of Jeffree Star's all-time top-selling nudes shades, including a few of our limited edition.  These are perfect for travel size and keeping in your bag or purse! Jeffree Star's liquid lipstick goes on opaque, dries completely matte and stays on for hours! 
 
This product is 100% vegan & cruelty-free! ",https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/01/jeffreestarcosmetics-mini-liquid-lipstick-nude-volume-1-bundle.png,https://wordpress-637743-3104200.cloudwaysapps.com/product/mini-nudes-bundle-volume-1/,"Lips, Liquid Lipstick, Makeup, Sets &amp; Gifts","wordpress-637743-3104200.cloudwaysapps.com",7000BDT,out of stock,wc_post_id_12441,,"https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/01/mini_bundle_open_2-scaled.jpeg,https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/01/mini_bundle_open_3.jpeg,https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/01/mini_bundle_outer.jpeg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,7000BDT,new,published,,,,,,,
wc_post_id_12422,"Velour Liquid Lipstick (Jeffree What The Fuck?)","Velour Liquid Lipstick goes on opaque, dries completely matte, and stays on for hours! 
 
This product is vegan & cruelty-free! ",https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/01/VLL_Jeffree_What_The_Fuck_Pack_Shot_1000x1000.jpeg,https://wordpress-637743-3104200.cloudwaysapps.com/product/velour-liquid-lipstick-jeffree-what-the-fuck/,"Lips, Liquid Lipstick, Makeup","wordpress-637743-3104200.cloudwaysapps.com",3100BDT,out of stock,wc_post_id_12422,,"https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/01/46-3Liquid-Lipstick-Swatch-Jeffree_WhatTheFuck_-WebResize_5ab2e443-7191-477d-a344-b5e5018d7b44.jpeg,https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/01/Jeffree_What_The_Fuck_Swatch_1_713ae1e3-3fe5-4942-a53c-adf42737dcdd.jpeg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,3100BDT,new,published,,,,,,,
wc_post_id_12421,"Velour Liquid Lipstick (Calabasas)","Velour Liquid Lipstick goes on opaque, dries completely matte, and stays on for hours! 
 
This product is vegan & cruelty-free! ",https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/01/14-2Liquid-Lipstick-Closed_Wand-Calabasas-WebResize.jpeg,https://wordpress-637743-3104200.cloudwaysapps.com/product/velour-liquid-lipstick-calabasas/,"Lips, Liquid Lipstick, Makeup","wordpress-637743-3104200.cloudwaysapps.com",3100BDT,out of stock,wc_post_id_12421,,"https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/01/14-3Liquid-Lipstick-Swatch-Calabasas-WebResize.jpeg,https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/01/JSC_square_calabasas_e6423783-ca47-4ab2-a155-e6fe03e9e3f0.jpeg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,3100BDT,new,published,,,,,,,
wc_post_id_12420,"Velour Liquid Lipstick (Celebrity Skin)","Velour Liquid Lipstick goes on opaque, dries completely matte, and stays on for hours! 
 
This product is vegan & cruelty-free! ",https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/01/06-2Liquid-Lipstick-Closed_Wand-CelebritySkin-WebResize.jpeg,https://wordpress-637743-3104200.cloudwaysapps.com/product/velour-liquid-lipstick-celebrity-skin/,"Lips, Liquid Lipstick, Makeup","wordpress-637743-3104200.cloudwaysapps.com",3100BDT,out of stock,wc_post_id_12420,,"https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/01/06-3Liquid-Lipstick-Swatch-CelebritySkin-WebResize.jpeg,https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/01/celebrityskinsq_291262a7-7acb-48a8-9c9a-afe6e7e95acb.jpeg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,3100BDT,new,published,,,,,,,
